Date (UTC),User ID,Username,User,IP address,Status,Sign-in error code,Failure reason,Client app,User agent,Authentication Protocol,Authentication requirement,Multifactor authentication result,Multifactor authentication auth method,Multifactor authentication auth detail,Application,Resource,Location,Autonomous system  number,Conditional Access,Unique token identifier,Request ID,Correlation ID,Session ID
3/18/2026 0:06,45010dc8-0022-40b3-907a-3c034d2c157e,noah.bennett,noah.bennett@spacecoastcybertech.com,24.165.50.170,Failure,50053,Invalid username or password,Browser,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/123.0,OAuth2,multifactorAuthentication,notApplied,,,SharePoint Online,SharePoint Online,"Jacksonville, Florida, US",AS7018,notApplied,8676247c-efca-4a36-a837-b371b47c215b,748f299b-8a06-4cab-b2fd-5f2234bbd3be,19888be2-98a0-4de3-8452-ddcb1d98f19f,c4f1e16f-4efb-481f-89fa-d1d599445537
3/18/2026 0:06,57c17e07-228a-4f7d-8a96-dfe79e992b5c,gabriel.barnes,gabriel.barnes@spacecoastcybertech.com,24.165.24.181,Success,,,Browser,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/123.0,OAuth2,multifactorAuthentication,satisfied,Microsoft Authenticator App,,Microsoft Teams,Microsoft Teams,"Melbourne, Florida, US",AS7922,success,a7475e10-4730-4ac1-b860-1252e8bc3cae,11cbc306-5c20-4b3f-90a5-85e7bd13ece1,fe892615-d8cf-4d77-85e1-ac233569321b,ae4b6747-4fd1-4d29-afef-c864129dfd18
3/18/2026 0:07,8e6cf717-c8ee-49e9-a830-3a37f8574286,charlotte.ward,charlotte.ward@spacecoastcybertech.com,24.165.27.57,Success,,,Browser,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,OAuth2,multifactorAuthentication,satisfied,Microsoft Authenticator App,,Azure Portal,Azure Portal,"Orlando, Florida, US",AS701,success,62f21d47-7696-49f7-a0d4-606a87d20fe8,a454ad69-9c29-4712-8454-38f990fd5685,3261abe5-db94-4152-b16b-47a4e7f41644,53b2cb07-e141-4035-8122-b353351158a7
3/18/2026 0:09,4252956e-7012-427b-972b-746659ac0cba,ava.turner,ava.turner@spacecoastcybertech.com,24.165.26.9,Success,,,Mobile Apps and Desktop clients,Mozilla/5.0 (iPhone; CPU iPhone OS 17_3 like Mac OS X) Mobile/15E148,OAuth2,multifactorAuthentication,satisfied,SMS,,Office 365,Office 365,"Cocoa, Florida, US",AS7922,success,f8b8595c-bba4-4a08-858b-d0e21c9a487a,66b07fcd-b435-4184-a69c-752bf7f87095,3be6f2d9-f7f1-4d1f-994e-7cdd5e05f2c4,5a2faabd-369e-416f-b9a8-d36a5b81606d
3/18/2026 0:10,b1f9d34e-c316-4a78-ab70-f856e9f95b63,lucas.cooper,lucas.cooper@spacecoastcybertech.com,24.165.49.144,Success,,,Mobile Apps and Desktop clients,Mozilla/5.0 (iPhone; CPU iPhone OS 17_3 like Mac OS X) Mobile/15E148,OAuth2,multifactorAuthentication,satisfied,SMS,,Exchange Online,Exchange Online,"Melbourne, Florida, US",AS7922,success,8b85383c-e13f-4e30-a83d-7661af731cd6,3099fb9b-4e25-4aac-bf21-56bdd4250c52,c5944f16-a9dc-4f1b-81eb-4723b546fcab,fcb627c5-8662-4e15-ada6-5eb5da67f509
3/18/2026 0:10,45010dc8-0022-40b3-907a-3c034d2c157e,noah.bennett,noah.bennett@spacecoastcybertech.com,24.165.159.170,Success,,,Mobile Apps and Desktop clients,Mozilla/5.0 (iPhone; CPU iPhone OS 17_3 like Mac OS X) Mobile/15E148,OAuth2,multifactorAuthentication,satisfied,SMS,,Exchange Online,Exchange Online,"Jacksonville, Florida, US",AS7018,success,257e5658-575b-4d08-81a2-1c626a472a0f,4765559d-9e9b-46a3-bd9b-7c0f44c86e35,1fb14fb4-f644-4b10-861a-5d6101bcd248,f1d638ee-98e2-4bdd-a901-f2f5836e3711
3/18/2026 0:11,a019e7af-45dd-44fb-927e-49933445136f,elijah.price,elijah.price@spacecoastcybertech.com,24.165.210.130,Success,,,Browser,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/123.0,OAuth2,multifactorAuthentication,satisfied,Microsoft Authenticator App,,SharePoint Online,SharePoint Online,"Melbourne, Florida, US",AS7922,success,a9213490-9707-4ddc-adda-464e590c5c43,b4c61b49-b7ab-4470-9e73-3074bef3015c,8c8534c8-dcce-476a-8ccc-a0c8f13955bc,d4008429-a49e-4aa6-a4b1-d10b1c41b602
3/18/2026 0:12,1af718e2-57a4-4b3e-a429-80a492d45c9a,isabella.foster,isabella.foster@spacecoastcybertech.com,24.165.75.80,Success,,,Browser,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/123.0,OAuth2,multifactorAuthentication,satisfied,Microsoft Authenticator App,,Azure Portal,Azure Portal,"Orlando, Florida, US",AS701,success,87207443-e95d-4cf7-b1b1-2d8f287a0d42,87d477d1-f77b-4170-9542-7fa17610f411,a62a00e6-71cb-44bf-afc5-dd04f43818c0,dd749d7e-98dd-4606-aeaf-05ed0e287550
3/18/2026 0:12,8e6cf717-c8ee-49e9-a830-3a37f8574286,charlotte.ward,charlotte.ward@spacecoastcybertech.com,24.165.147.94,Success,,,Browser,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/123.0,OAuth2,multifactorAuthentication,satisfied,Microsoft Authenticator App,,Exchange Online,Exchange Online,"Orlando, Florida, US",AS701,success,61345dcc-85dd-4ad5-8f65-3491df9ec311,9aea0059-7814-4eba-adb3-ddd897bf03b9,9e96934b-c2c3-4ff8-a4a4-303344337119,fe154a3c-cf34-4f06-88b6-0b0b594eb98e
3/18/2026 0:13,27c471e7-8b70-43be-bc81-0e8c315159e8,julian.simmons,julian.simmons@spacecoastcybertech.com,24.165.166.15,Success,,,Mobile Apps and Desktop clients,Mozilla/5.0 (iPhone; CPU iPhone OS 17_3 like Mac OS X) Mobile/15E148,OAuth2,multifactorAuthentication,satisfied,SMS,,Azure Portal,Azure Portal,"Titusville, Florida, US",AS11427,success,92070cba-c413-478c-91cc-1020ff71da98,a8f6cf3a-a079-4d40-8de6-66f2e096b1db,20ca3f7f-f739-4d26-bbf0-fe062dd217f6,7d5822a8-357b-4e5f-91ca-d8056a7d9006
3/18/2026 0:14,7dd2a2bd-d3ff-4a74-ae2b-8ec8f2398515,ella.powell,ella.powell@spacecoastcybertech.com,24.165.178.152,Success,,,Browser,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,OAuth2,multifactorAuthentication,satisfied,Microsoft Authenticator App,,Office 365,Office 365,"Jacksonville, Florida, US",AS7018,success,9b538e6b-1109-4ca6-b31e-691a37c978a1,cab9739a-9823-4906-af2e-76608548a459,f1285cbc-4ba8-40c5-a835-778aaa25c968,11b0d13c-c50a-4fb8-b7a8-c0f4ebe3a1f2
3/18/2026 0:14,cfc43a1c-21c4-40b6-9546-70495d749b8f,abigail.collins,abigail.collins@spacecoastcybertech.com,24.165.221.49,Success,,,Mobile Apps and Desktop clients,Mozilla/5.0 (iPhone; CPU iPhone OS 17_3 like Mac OS X) Mobile/15E148,OAuth2,multifactorAuthentication,satisfied,SMS,,Azure Portal,Azure Portal,"Orlando, Florida, US",AS701,success,112758df-925b-45d4-a311-2bca194ceec2,8776aa0e-ecb0-4a0d-91d6-cad7f9162c20,9e7ec64c-5d8a-4fc6-8b19-160481a328f6,78d2a238-acd2-42c3-aadc-3046f64f2a0e
3/18/2026 0:15,a8882d34-1d26-4ac5-8762-a610dfdbe307,benjamin.cook,benjamin.cook@spacecoastcybertech.com,24.165.29.96,Success,,,Browser,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,OAuth2,multifactorAuthentication,satisfied,Microsoft Authenticator App,,Azure Portal,Azure Portal,"Cocoa, Florida, US",AS7922,success,2b423eb8-3534-4d7e-8bf5-ec92be0beef9,699c2d92-1f72-477c-8940-bbec9a5cc06d,e8561f95-b07f-40b4-b889-5d1b2595d492,349ca18b-23f5-4256-ae87-bae0dd933918
3/18/2026 0:16,4252956e-7012-427b-972b-746659ac0cba,ava.turner,ava.turner@spacecoastcybertech.com,24.165.113.116,Success,,,Mobile Apps and Desktop clients,Mozilla/5.0 (iPhone; CPU iPhone OS 17_3 like Mac OS X) Mobile/15E148,OAuth2,multifactorAuthentication,satisfied,SMS,,Exchange Online,Exchange Online,"Cocoa, Florida, US",AS7922,success,fc3defd6-2ac3-4628-8000-57abbba080a8,ba7e062d-ac2b-491c-a9ce-752fd14d4ee5,895c4e70-78a8-43df-b82d-e439cd19454a,7eba8746-ded5-4d3c-a71f-576f8d2c258b
3/18/2026 0:20,19828997-639a-4229-9b3e-188e14b8160c,victoria.perry,victoria.perry@spacecoastcybertech.com,24.165.83.204,Success,,,Browser,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,OAuth2,multifactorAuthentication,satisfied,Microsoft Authenticator App,,SharePoint Online,SharePoint Online,"Orlando, Florida, US",AS701,success,db3ab347-cd09-4bdd-a905-056384fb8322,7c03ccc3-d839-499b-b794-a50c856b9e57,aad98f02-385b-46a5-a387-1274b15d116b,c655786e-1f5d-4c4d-bad0-f95c842c8c14
3/18/2026 0:22,cfc43a1c-21c4-40b6-9546-70495d749b8f,abigail.collins,abigail.collins@spacecoastcybertech.com,24.165.106.19,Success,,,Browser,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/123.0,OAuth2,multifactorAuthentication,satisfied,Microsoft Authenticator App,,Azure Portal,Azure Portal,"Orlando, Florida, US",AS701,success,00b95e1e-e5a4-45f5-84bc-807fa51171ec,bd5fe789-9a2d-4649-981a-a62a11e1ac44,63553374-d64a-48a5-b5ba-b3cee3ef4fa6,1e4e46f1-c276-4ef7-ba3c-cf4fd9d4160e
3/18/2026 0:25,27c471e7-8b70-43be-bc81-0e8c315159e8,julian.simmons,julian.simmons@spacecoastcybertech.com,24.165.159.96,Success,,,Browser,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/123.0,OAuth2,multifactorAuthentication,satisfied,Microsoft Authenticator App,,Microsoft Teams,Microsoft Teams,"Titusville, Florida, US",AS11427,success,69a00fae-ab43-4b1c-b15b-e5e6d2d80c67,2639b302-814f-4ac0-a1e7-5da4c1a14fff,f83347a5-424e-4717-b3a4-4265d95783c0,9705bdcb-64d0-4fd6-9498-38b48da382cd
3/18/2026 0:28,a8882d34-1d26-4ac5-8762-a610dfdbe307,benjamin.cook,benjamin.cook@spacecoastcybertech.com,24.165.194.120,Success,,,Browser,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,OAuth2,multifactorAuthentication,satisfied,Microsoft Authenticator App,,Azure Portal,Azure Portal,"Cocoa, Florida, US",AS7922,success,8b420c1d-354d-442c-84ef-67195947b902,e82067a0-4693-4872-948b-c81a3df1cc3c,435951fe-99d9-4659-b2e1-53f135da33f2,de746005-9674-49da-a555-eb29736bb148
3/18/2026 0:28,a8882d34-1d26-4ac5-8762-a610dfdbe307,benjamin.cook,benjamin.cook@spacecoastcybertech.com,24.165.192.202,Failure,50053,Invalid username or password,Browser,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,OAuth2,multifactorAuthentication,notApplied,,,Azure Portal,Azure Portal,"Cocoa, Florida, US",AS7922,notApplied,b0c19c37-8aa7-42f8-b1d1-a37e2b63549b,3febe8f0-986c-4c6b-ae2e-c6381dcc8224,1ec615e2-73a9-4e7d-86a9-621bb45a1a10,1bedad45-e457-4a4e-91df-7497b44a0be1
3/18/2026 0:30,8e6cf717-c8ee-49e9-a830-3a37f8574286,charlotte.ward,charlotte.ward@spacecoastcybertech.com,24.165.94.149,Success,,,Browser,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/123.0,OAuth2,multifactorAuthentication,satisfied,Microsoft Authenticator App,,Office 365,Office 365,"Orlando, Florida, US",AS701,success,aa70d250-ed96-47f1-9b0d-88b33a0be754,c3fca75f-260b-4b29-b592-f595178084ff,c6efa695-2954-4a6f-b4cf-cedff6cbd15f,238d274b-6cf1-4603-b3f9-3d49edc075f3
3/18/2026 0:30,c5ee0405-c6bf-414a-9f6c-314137a6ccf9,james.bell,james.bell@spacecoastcybertech.com,24.165.157.40,Success,,,Browser,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/123.0,OAuth2,multifactorAuthentication,satisfied,Microsoft Authenticator App,,Azure Portal,Azure Portal,"Melbourne, Florida, US",AS7922,success,599b8806-d2fc-46c3-9394-e8a4457427ef,82173923-8f3c-467a-8a44-712522a70599,1f0aa483-b4b3-4dff-b932-3d616cfbe6a1,e665d83e-4b84-421d-a4a6-130d90a08479
3/18/2026 0:31,33f040b4-9334-45ea-8b42-e178fb8d133b,daniel.gray,daniel.gray@spacecoastcybertech.com,24.165.89.245,Success,,,Mobile Apps and Desktop clients,Mozilla/5.0 (iPhone; CPU iPhone OS 17_3 like Mac OS X) Mobile/15E148,OAuth2,multifactorAuthentication,satisfied,SMS,,Exchange Online,Exchange Online,"Orlando, Florida, US",AS701,success,a21f9bef-0a98-463a-b9b1-30a6a19a2fa5,dd827caf-1ddf-4c90-a022-c4ce70ec6f6b,4dc85341-bb40-4543-beb3-fe200a9e5f06,9f0f82e4-91bb-457f-989a-5675a741ce12
3/18/2026 0:31,7a122d8e-c2e5-4274-928d-e8bd13d27a78,sophia.reed,sophia.reed@spacecoastcybertech.com,24.165.236.164,Success,,,Browser,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/123.0,OAuth2,multifactorAuthentication,satisfied,Microsoft Authenticator App,,Azure Portal,Azure Portal,"Orlando, Florida, US",AS701,success,9f37ec07-93d1-401b-923b-b346dcb9cf96,e65a040a-6826-4334-aa59-165e7fb6795d,211bd744-66a4-4b13-b0ba-30b2cda91fc8,719aa19c-c70c-47d1-a8ea-b6c92f6d6b5a
3/18/2026 0:31,4855aeb7-48cc-49f0-b59e-eeccbd8f9b6e,nathan.cole,nathan.cole@spacecoastcybertech.com,24.165.87.127,Success,,,Mobile Apps and Desktop clients,Mozilla/5.0 (iPhone; CPU iPhone OS 17_3 like Mac OS X) Mobile/15E148,OAuth2,multifactorAuthentication,satisfied,SMS,,Office 365,Office 365,"Melbourne, Florida, US",AS7922,success,5ccca11e-ae0d-4d2a-aa4b-48afbd075cc2,307408b9-6a0c-4a02-8520-94fe469f35b7,588ae69e-edbb-4e36-92bb-33deb87f3c49,cdb7bf3c-14c0-41c9-b7cc-edfc03bbe5bc
3/18/2026 0:34,2339499f-9c12-4601-899d-93717ec42e77,emma.lawson,emma.lawson@spacecoastcybertech.com,24.165.108.136,Success,,,Browser,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,OAuth2,multifactorAuthentication,satisfied,Microsoft Authenticator App,,Azure Portal,Azure Portal,"Cocoa, Florida, US",AS7922,success,9af80d63-55e5-4330-abe5-f88d1e193f99,64a7a1ab-c998-42fc-8edd-7d519329a07c,cd2afb3f-2b5f-45d4-b34e-009942a4ef80,6dcd28b2-c11b-4a6e-b637-db59b297865c
3/18/2026 0:34,219da105-b50d-4311-9cdb-8ca53c31c1e4,hannah.ross,hannah.ross@spacecoastcybertech.com,24.165.235.210,Success,,,Mobile Apps and Desktop clients,Mozilla/5.0 (iPhone; CPU iPhone OS 17_3 like Mac OS X) Mobile/15E148,OAuth2,multifactorAuthentication,satisfied,SMS,,SharePoint Online,SharePoint Online,"Titusville, Florida, US",AS11427,success,2de77e62-63c1-4388-bf9c-66124a7c5ed9,26cf40f7-06b7-429b-b842-a467eec90fb7,4c7d9b0c-c3b1-480c-97b8-bfd44f394639,74e545a8-a042-4428-bd36-e98b82037156
3/18/2026 0:34,2339499f-9c12-4601-899d-93717ec42e77,emma.lawson,emma.lawson@spacecoastcybertech.com,24.165.125.241,Failure,50053,Invalid username or password,Browser,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,OAuth2,multifactorAuthentication,notApplied,,,Azure Portal,Azure Portal,"Cocoa, Florida, US",AS7922,notApplied,60b9854c-6b2b-4d95-a45e-4db6776d818a,ef0d410d-4dd0-42fb-bca2-4742e0d1dece,a30ea093-ba33-45b0-b55a-fe5bad5949c2,01386e31-99e4-4359-9106-c58a5c7f9f48
3/18/2026 0:35,cc93ab24-0dfb-44c2-9938-8dcf90391910,harper.murphy,harper.murphy@spacecoastcybertech.com,24.165.36.36,Success,,,Mobile Apps and Desktop clients,Mozilla/5.0 (iPhone; CPU iPhone OS 17_3 like Mac OS X) Mobile/15E148,OAuth2,multifactorAuthentication,satisfied,SMS,,Exchange Online,Exchange Online,"Jacksonville, Florida, US",AS7018,success,d5aa34d3-a545-4db0-ae4b-dba120eba012,93b0be98-cd39-4023-9062-0a093b5e65df,af6a000e-dc21-4d75-bcf8-3c6657ffce21,83c38895-779b-4b97-8cd1-c1ec9898b1fb
3/18/2026 0:36,f8b1e775-155a-4759-adc2-5f05460c25b2,sebastian.long,sebastian.long@spacecoastcybertech.com,24.165.133.168,Success,,,Browser,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,OAuth2,multifactorAuthentication,satisfied,Microsoft Authenticator App,,Azure Portal,Azure Portal,"Cocoa, Florida, US",AS7922,success,8dbe3338-5bcc-4883-93fc-c6d88ab7a95b,f3c4734a-454c-46b1-90a9-1399d024c2d8,1c0fe364-6e56-4611-acf3-18c0b94176de,7bf5d85d-2ebb-49d7-8e51-0ab1bed6a83b
3/18/2026 0:36,57c17e07-228a-4f7d-8a96-dfe79e992b5c,gabriel.barnes,gabriel.barnes@spacecoastcybertech.com,24.165.252.33,Success,,,Mobile Apps and Desktop clients,Mozilla/5.0 (iPhone; CPU iPhone OS 17_3 like Mac OS X) Mobile/15E148,OAuth2,multifactorAuthentication,satisfied,SMS,,SharePoint Online,SharePoint Online,"Melbourne, Florida, US",AS7922,success,d02ab2e7-e7cd-4f07-a41c-ab53bb53a28b,17a58b59-d698-4531-b001-7f96e99d8d5f,d20b76aa-3771-45d6-9941-54b6c6a5c5fc,74bb8952-53c3-42b2-bd49-f9d77b86a323
3/18/2026 0:37,d27039df-f1c8-4934-88d7-7bf757a033a4,michael.rivera,michael.rivera@spacecoastcybertech.com,24.165.111.147,Success,,,Browser,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,OAuth2,multifactorAuthentication,satisfied,Microsoft Authenticator App,,Microsoft Teams,Microsoft Teams,"Jacksonville, Florida, US",AS7018,success,bd144e3d-cf2f-415f-b1de-6e6573542887,fdb93923-7874-4738-80a5-c0b2efdcfcec,d0b16980-3c04-4eb2-99dd-2d98f2f1db13,2a85e988-9265-4fcc-97c9-5b342711fa4d
3/18/2026 0:38,e09aedcd-14f9-473a-ac7b-644253efa526,evelyn.rogers,evelyn.rogers@spacecoastcybertech.com,24.165.220.118,Success,,,Mobile Apps and Desktop clients,Mozilla/5.0 (iPhone; CPU iPhone OS 17_3 like Mac OS X) Mobile/15E148,OAuth2,multifactorAuthentication,satisfied,SMS,,Office 365,Office 365,"Titusville, Florida, US",AS11427,success,a1e3209b-a618-40d3-9c1e-52ae5e41a2ca,5ae60bb1-37cf-4bd7-a4c7-2e1db80de142,71d70cd2-2d35-484e-a965-e4845dd25553,2835f7b2-be09-4485-985d-cbea3ca8efc3
3/18/2026 0:38,88fb1ca7-5217-40ec-9e11-91ffad286cd9,logan.hayes,logan.hayes@spacecoastcybertech.com,24.165.131.21,Success,,,Browser,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,OAuth2,multifactorAuthentication,satisfied,Microsoft Authenticator App,,SharePoint Online,SharePoint Online,"Orlando, Florida, US",AS701,success,6535887b-9bbb-40c9-bca4-6539b6a88053,3bb8673c-fc86-406b-aa73-a066fcbab485,4e94911c-b3f4-42ff-bc4b-4d27bef11193,5edf52f3-d62f-4b21-8b47-64ecf592d7c7
3/18/2026 0:39,2339499f-9c12-4601-899d-93717ec42e77,emma.lawson,emma.lawson@spacecoastcybertech.com,24.165.180.174,Success,,,Mobile Apps and Desktop clients,Mozilla/5.0 (iPhone; CPU iPhone OS 17_3 like Mac OS X) Mobile/15E148,OAuth2,multifactorAuthentication,satisfied,SMS,,Exchange Online,Exchange Online,"Cocoa, Florida, US",AS7922,success,9cd7ef17-062c-493e-8a2d-6dab2bc18c78,7bcf2abd-ece3-46ef-a870-23ed5b28e12c,8142a42d-d2de-408e-b511-ffae49840d91,0db77628-7795-452f-9527-c4a79274705e
3/18/2026 0:43,ad7d6953-44f8-4147-b253-a0ea3ca905a8,lily.henderson,lily.henderson@spacecoastcybertech.com,24.165.59.56,Success,,,Mobile Apps and Desktop clients,Mozilla/5.0 (iPhone; CPU iPhone OS 17_3 like Mac OS X) Mobile/15E148,OAuth2,multifactorAuthentication,satisfied,SMS,,Office 365,Office 365,"Titusville, Florida, US",AS11427,success,c3b17482-2ad7-4e1c-8104-d60ff8812ab9,4c8a831f-83e5-46ca-b731-4733cdfe0637,133c6d74-bfd9-4d91-86f6-05af1d83a8b7,90397e8b-e42d-4a28-8477-f2d80636249f
3/18/2026 0:44,4252956e-7012-427b-972b-746659ac0cba,ava.turner,ava.turner@spacecoastcybertech.com,24.165.208.44,Success,,,Browser,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,OAuth2,multifactorAuthentication,satisfied,Microsoft Authenticator App,,Azure Portal,Azure Portal,"Cocoa, Florida, US",AS7922,success,6d6fde7b-63a4-43a5-8b43-29423ec314a3,ca99821b-c513-4297-9d19-251a13fe5cc4,3a4777fc-ade0-4e29-8765-dc67ca3a4112,aa584371-73bc-4431-88da-6ede9231c951
3/18/2026 0:44,e09aedcd-14f9-473a-ac7b-644253efa526,evelyn.rogers,evelyn.rogers@spacecoastcybertech.com,24.165.127.191,Success,,,Browser,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/123.0,OAuth2,multifactorAuthentication,satisfied,Microsoft Authenticator App,,Office 365,Office 365,"Titusville, Florida, US",AS11427,success,933d349b-b004-45e5-b522-04996ae67334,0a01e697-09a4-4ad9-98e4-22c22b1e4a49,a1918f07-2d0c-47c6-91d0-0c3b1a5f3a1f,3ccfcb55-aff6-4966-a4e5-671ef4f8f918
3/18/2026 0:45,a8882d34-1d26-4ac5-8762-a610dfdbe307,benjamin.cook,benjamin.cook@spacecoastcybertech.com,24.165.137.229,Success,,,Browser,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/123.0,OAuth2,multifactorAuthentication,satisfied,Microsoft Authenticator App,,Microsoft Teams,Microsoft Teams,"Cocoa, Florida, US",AS7922,success,777f22dd-0b2f-4147-a040-ddfc62495df8,9906fc18-b6af-44ac-92d5-f5f965c41bfa,8388b686-8ecb-4ae6-86bb-06656de8626f,4b3f62fa-9320-4a4d-8e00-760de32c03ab
3/18/2026 0:46,2339499f-9c12-4601-899d-93717ec42e77,emma.lawson,emma.lawson@spacecoastcybertech.com,24.165.37.93,Success,,,Mobile Apps and Desktop clients,Mozilla/5.0 (iPhone; CPU iPhone OS 17_3 like Mac OS X) Mobile/15E148,OAuth2,multifactorAuthentication,satisfied,SMS,,Office 365,Office 365,"Cocoa, Florida, US",AS7922,success,2ccc7439-c5c7-4160-9144-140adfa0c671,1bc5d031-bc64-4a96-8be6-b2632e2820b6,533b410e-9558-463e-a36e-0931ccb13c9c,252e96bc-ed0c-4365-922d-95848c2f98dd
3/18/2026 0:46,2339499f-9c12-4601-899d-93717ec42e77,emma.lawson,emma.lawson@spacecoastcybertech.com,24.165.57.185,Failure,50053,Invalid username or password,Mobile Apps and Desktop clients,Mozilla/5.0 (iPhone; CPU iPhone OS 17_3 like Mac OS X) Mobile/15E148,OAuth2,multifactorAuthentication,notApplied,,,Office 365,Office 365,"Cocoa, Florida, US",AS7922,notApplied,7b4914ab-e397-4370-b416-989e10e9d70f,4dafd9d8-aafc-428c-8599-ddf63c110337,7a00e4d6-8ff2-44a7-8467-6928fe808986,3c6e3ff3-3ba2-462d-9b21-0c8dbea9bcd7
3/18/2026 0:46,1af718e2-57a4-4b3e-a429-80a492d45c9a,isabella.foster,isabella.foster@spacecoastcybertech.com,24.165.45.198,Success,,,Browser,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/123.0,OAuth2,multifactorAuthentication,satisfied,Microsoft Authenticator App,,Azure Portal,Azure Portal,"Orlando, Florida, US",AS701,success,1ff778dc-16cc-4f39-81be-2f35f0d66807,7296795a-346a-4517-90eb-c576cfd09a63,eb34e5fb-8222-41e2-9080-d403294e32a1,3af6e5c2-3e6b-499c-a660-c82e5d4f8740
3/18/2026 0:46,7dd2a2bd-d3ff-4a74-ae2b-8ec8f2398515,ella.powell,ella.powell@spacecoastcybertech.com,24.165.75.236,Success,,,Mobile Apps and Desktop clients,Mozilla/5.0 (iPhone; CPU iPhone OS 17_3 like Mac OS X) Mobile/15E148,OAuth2,multifactorAuthentication,satisfied,SMS,,Microsoft Teams,Microsoft Teams,"Jacksonville, Florida, US",AS7018,success,aab5bc89-9344-4252-a257-513873dc3f04,941e13b8-c8ae-4975-95f6-ed81f1c390fd,12f4ac7d-c26a-423f-bc8c-ec2b13c9ce12,9e3d70bf-133a-4b00-9fa2-18f88f44df34
3/18/2026 0:47,68b0f068-7eac-4da3-8ebe-aaa50c982cc6,scarlett.jenkins,scarlett.jenkins@spacecoastcybertech.com,24.165.144.71,Success,,,Mobile Apps and Desktop clients,Mozilla/5.0 (iPhone; CPU iPhone OS 17_3 like Mac OS X) Mobile/15E148,OAuth2,multifactorAuthentication,satisfied,SMS,,Microsoft Teams,Microsoft Teams,"Titusville, Florida, US",AS11427,success,9fbbb2fc-07b4-4a33-99ff-7a407a67a351,e268de69-fd8a-466c-bdcf-f527fd54d4df,5202f734-978e-448b-a4cd-1d67ea88cbaf,3d8882d0-521d-4bdb-b7d9-5b0532e77444
3/18/2026 0:49,4252956e-7012-427b-972b-746659ac0cba,ava.turner,ava.turner@spacecoastcybertech.com,24.165.68.10,Success,,,Browser,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/123.0,OAuth2,multifactorAuthentication,satisfied,Microsoft Authenticator App,,Microsoft Teams,Microsoft Teams,"Cocoa, Florida, US",AS7922,success,20dee25f-8329-4072-a122-f77548e7145b,3f4d92be-c9e6-4923-b6a0-9c2f931bf712,dba39e71-78b6-4189-a601-2890eadd49c9,62569efc-d7bb-43c0-855b-ed53e4009c4f
